N6705C exported datalog

"Sample interval: 0.00100352"
"Trigger sample: 0"
"Date: Tue Sep  1 16:19:49 2020"

Sample,"Curr avg 3","Volt avg 4"
7789,0.00179957,12.6016
7790,0.00193629,12.6007
7791,0.0018185,12.6013
7792,0.00167757,12.6016
7793,0.00199308,12.6013
7794,0.00175329,12.6007
7795,0.00178695,12.6009
7796,0.00176381,12.6009
7797,0.00186477,12.6017
7798,0.00147985,12.6009
7799,0.00216977,12.6004
7800,0.00203515,12.6008
7801,0.00177012,12.6015
7802,0.00183322,12.601
7803,0.00200781,12.6015
7804,0.00177012,12.6014
7805,0.00219291,12.6011
7806,0.00186267,12.6012
7807,0.00168598,12.6013
7808,0.00196364,12.6013
7809,0.00170912,12.6011
7810,0.0017596,12.6012
7811,0.00234015,12.6015
7812,0.00128843,12.601
7813,0.00215294,12.6014
7814,0.0015766,12.6013
7815,0.00160605,12.6011
7816,0.00195943,12.6012
7817,0.00180167,12.6006
7818,0.00189001,12.6011
7819,0.00186056,12.6014
7820,0.00157029,12.601
7821,0.00191946,12.6011
7822,0.00209405,12.6009
7823,0.00174277,12.6016
7824,0.00172595,12.6016
7825,0.00171963,12.6011
7826,0.00207512,12.6009
7827,0.0015745,12.601
7828,0.00228967,12.6012
7829,0.00195733,12.6007
7830,0.00151981,12.601
7831,0.00209194,12.6014
7832,0.00174909,12.6005
7833,0.00177643,12.601
7834,0.00200991,12.601
7835,0.00174067,12.6015
7836,0.00180588,12.6014
7837,0.0020057,12.601
7838,0.00177433,12.6011
7839,0.00192367,12.6011
7840,0.00232542,12.6008
7841,0.00189001,12.6014
7842,0.00162498,12.6013
7843,0.00176591,12.6004
7844,0.00226022,12.6012
7845,0.00154085,12.6008
7846,0.00208143,12.6013
7847,0.00178484,12.6011
7848,0.00154715,12.601
7849,0.00214663,12.6009
7850,0.00175119,12.601
7851,0.00182271,12.6012
7852,0.00223287,12.6018
7853,0.00124636,12.6008
7854,0.0022476,12.6005
7855,0.00195943,12.601
7856,0.00155978,12.601
7857,0.00208984,12.6014
7858,0.00178695,12.6013
7859,0.00161447,12.6008
7860,0.00215715,12.6011
7861,0.00221394,12.6006
7862,0.00136836,12.6003
7863,0.00196784,12.6019
7864,0.00191315,12.6011
7865,0.00183322,12.6015
7866,0.00186688,12.6012
7867,0.00195101,12.601
7868,0.00158291,12.6011
7869,0.0021256,12.6013
7870,0.00186898,12.601
7871,0.00165022,12.6014
7872,0.00195522,12.6012
7873,0.00177853,12.6007
7874,0.00179957,12.6016
7875,0.00202043,12.6008
7876,0.00191315,12.6014
7877,0.00175329,12.6012
7878,0.00214663,12.6015
7879,0.00162919,12.6011
7880,0.00203936,12.6016
7881,0.00217818,12.6015
7882,0.00142726,12.6007
7883,0.00196784,12.6014
7884,0.0018816,12.6002
7885,0.00185215,12.6014
7886,0.00189001,12.6007
7887,0.0018185,12.6013
7888,0.00196574,12.6017
7889,0.00166705,12.6015
7890,0.00216346,12.6014
7891,0.00187739,12.6013
7892,0.00153243,12.6013
7893,0.00202674,12.6011
7894,0.00189212,12.6009
7895,0.00177853,12.6016
7896,0.00190894,12.6013
7897,0.00162709,12.6012
7898,0.00219711,12.6006
7899,0.00165653,12.6012
7900,0.00207722,12.6012
7901,0.00159974,12.6013
7902,0.0020625,12.6014
7903,0.00137678,12.6009
7904,0.00195101,12.601
7905,0.00176802,12.6012
7906,0.00177012,12.6008
7907,0.00209615,12.6007
7908,0.00190684,12.6012
7909,0.00166284,12.6017
7910,0.00204356,12.6013
7911,0.00204146,12.6013
7912,0.00175329,12.6012
7913,0.00171543,12.6015
7914,0.0021866,12.6013
7915,0.00148616,12.6009
7916,0.0018185,12.6005
7917,0.00209825,12.6015
7918,0.00166705,12.6017
7919,0.00205198,12.6016
7920,0.0021256,12.6009
7921,0.00153243,12.6016
7922,0.00202674,12.6015
7923,0.00195522,12.6012
7924,0.00177012,12.6009
7925,0.00195943,12.6005
7926,0.00189001,12.6016
7927,0.0020015,12.6014
7928,0.0020036,12.6008
7929,0.00170702,12.6013
7930,0.00178484,12.6013
7931,0.00175329,12.6014
7932,0.00191736,12.6013
7933,0.00173015,12.6006
7934,0.0022476,12.601
7935,0.00161657,12.6018
7936,0.00165864,12.6008
7937,0.00214874,12.6015
7938,0.00168388,12.601
7939,0.00225391,12.6013
7940,0.00192367,12.6013
7941,0.00187108,12.6013
7942,0.00168178,12.6014
7943,0.00208143,12.6009
7944,0.00135364,12.6011
7945,0.00195943,12.6009
7946,0.00203094,12.6012
7947,0.00157871,12.6008
7948,0.00154715,12.6009
7949,0.00226443,12.6013
7950,0.0018837,12.601
7951,0.00164602,12.6008
7952,0.00220343,12.6016
7953,0.00142726,12.6011
7954,0.00180588,12.601
7955,0.00208353,12.6009
7956,0.00160816,12.6008
7957,0.00189633,12.6011
7958,0.00174067,12.6011
7959,0.00195733,12.601
7960,0.00199098,12.6013
7961,0.0018206,12.6012
7962,0.00160395,12.601
7963,0.00198257,12.6013
7964,0.00182901,12.6009
7965,0.00178274,12.6018
7966,0.00161026,12.6018
7967,0.00203515,12.6012
7968,0.00152191,12.6008
7969,0.0017007,12.6014
7970,0.00224339,12.6013
7971,0.00167757,12.6014
7972,0.00219291,12.6009
7973,0.00182481,12.6008
7974,0.00164812,12.601
7975,0.00213822,12.601
7976,0.0021256,12.6013
7977,0.00160605,12.6006
7978,0.00165864,12.6008
7979,0.00222867,12.6013
7980,0.0014546,12.601
7981,0.00188581,12.6006
7982,0.00173857,12.6014
7983,0.00210036,12.6009
7984,0.00179957,12.6016
7985,0.00204567,12.6008
7986,0.00176591,12.6015
7987,0.00207512,12.6013
7988,0.00170491,12.6013
7989,0.00160816,12.6015
7990,0.0020057,12.6013
7991,0.00178274,12.6005
7992,0.00155767,12.6011
7993,0.00220974,12.6016
7994,0.00169439,12.6009
7995,0.00165022,12.601
7996,0.00204777,12.6007
7997,0.00185215,12.6012
7998,0.00154085,12.6011
7999,0.00199939,12.601
8000,0.00197205,12.6011
8001,0.00166705,12.6011
8002,0.00220763,12.6017
8003,0.00130106,12.6009
8004,0.00211929,12.6007
8005,0.00210036,12.6003
8006,0.00200781,12.6014
8007,0.00159343,12.6019
8008,0.00214874,12.6011
8009,0.0018185,12.6017
8010,0.00195101,12.6017
8011,0.00202463,12.6009
8012,0.00178695,12.6012
8013,0.00158712,12.6008
8014,0.00207722,12.6012
8015,0.00184795,12.6007
8016,0.00183322,12.6011
8017,0.00214243,12.6015
8018,0.00144199,12.6009
8019,0.0021277,12.6005
8020,0.00178695,12.6016
8021,0.00154295,12.6012
8022,0.00227284,12.6014
8023,0.00157029,12.6012
8024,0.00189212,12.6011
8025,0.0019447,12.6016
8026,0.00191736,12.6017
8027,0.00150509,12.6014
8028,0.00204356,12.6016
8029,0.00200991,12.6007
8030,0.00147354,12.601
8031,0.00210877,12.6014
8032,0.00193208,12.6009
8033,0.00138098,12.6007
8034,0.00234646,12.6012
8035,0.00189001,12.6013
8036,0.00159343,12.6009
8037,0.00177222,12.6012
8038,0.00195101,12.6012
8039,0.00150509,12.6014
8040,0.00216346,12.6013
8041,0.00196153,12.6009
8042,0.00192157,12.6018
8043,0.00171122,12.6012
8044,0.00192157,12.6011
8045,0.00138519,12.6015
8046,0.00229177,12.601
8047,0.00196994,12.6012
8048,0.00137047,12.6014
8049,0.00215505,12.6016
8050,0.00174909,12.6006
8051,0.00188791,12.6011
8052,0.00207301,12.6013
8053,0.00228336,12.6012
8054,0.00140202,12.6011
8055,0.00207091,12.601
8056,0.00174488,12.6013
8057,0.0017554,12.6009
8058,0.00218029,12.6008
8059,0.00187108,12.6007
8060,0.00176381,12.6014
8061,0.00181219,12.601
8062,0.0017575,12.6014
8063,0.00215925,12.601
8064,0.0018206,12.6017
8065,0.0019447,12.6012
8066,0.00156398,12.6007
8067,0.00199098,12.6014
8068,0.0018837,12.6017
8069,0.00155346,12.6015
8070,0.00199519,12.601
8071,0.0016376,12.6006
8072,0.00192367,12.6017
8073,0.00202253,12.6012
8074,0.00148826,12.6015
8075,0.00208984,12.6012
8076,0.00204777,12.6013
8077,0.00154926,12.6013
8078,0.00171543,12.6014
8079,0.00215925,12.6015
8080,0.00165233,12.6012
8081,0.00204987,12.6009
8082,0.0016986,12.6015
8083,0.00159974,12.601
8084,0.00197205,12.6017
8085,0.0016986,12.6009
8086,0.00173857,12.6012
8087,0.00188791,12.6011
8088,0.00205408,12.6008
8089,0.00183112,12.6015
8090,0.0020646,12.6011
8091,0.00174909,12.6009
8092,0.00197836,12.6011
8093,0.0018837,12.6013
8094,0.00199519,12.6012
8095,0.00163129,12.6017
8096,0.00196994,12.6008
8097,0.00211298,12.6012
8098,0.00148826,12.6012
8099,0.00215294,12.601
8100,0.00204987,12.6017
8101,0.00182271,12.6009
8102,0.00199939,12.6014
8103,0.00153874,12.6011
8104,0.00176802,12.6011
8105,0.00196153,12.6013
8106,0.00177222,12.6008
8107,0.00196153,12.6008
8108,0.0018164,12.6013
8109,0.00185426,12.6013
8110,0.00169229,12.6004
8111,0.0019384,12.6011
8112,0.00180377,12.6011
8113,0.00194681,12.6013
8114,0.0019447,12.6019
8115,0.00191736,12.601
8116,0.00167546,12.6017
8117,0.00168388,12.6009
8118,0.00196994,12.6014
8119,0.00167336,12.6013
8120,0.00210457,12.6014
8121,0.00168598,12.6005
8122,0.00189212,12.6014
8123,0.00218029,12.6005
8124,0.00152822,12.6013
8125,0.00190474,12.6016
8126,0.0021256,12.6009
8127,0.00167967,12.6011
8128,0.00195943,12.6009
8129,0.00216556,12.6009
8130,0.00176381,12.6011
8131,0.00172805,12.6012
8132,0.00186688,12.6009
8133,0.00199519,12.6016
8134,0.0017596,12.601
8135,0.00203936,12.6009
8136,0.00150298,12.6014
8137,0.00185005,12.6011
8138,0.0023696,12.6016
8139,0.00129895,12.6011
8140,0.00184374,12.6004
8141,0.00181008,12.6009
8142,0.00180588,12.6012
8143,0.00176381,12.6009
8144,0.00190894,12.601
8145,0.00174277,12.6004
8146,0.0017007,12.6019
8147,0.00206881,12.6011
8148,0.00158712,12.6009
8149,0.00215505,12.6015
8150,0.00172174,12.6015
8151,0.00195312,12.6015
8152,0.00185426,12.6012
8153,0.00199308,12.6016
8154,0.00140833,12.6012
8155,0.00186898,12.6006
8156,0.00207512,12.6013
8157,0.00165653,12.601
8158,0.00211298,12.6011
8159,0.00169229,12.6014
8160,0.00164602,12.6009
8161,0.00182481,12.6004
8162,0.00150088,12.6009
8163,0.00160185,12.6011
8164,0.00174488,12.6014
8165,0.00198046,12.6007
8166,0.00183322,12.6011
8167,0.00208563,12.6012
8168,0.00174909,12.6008
8169,0.00185636,12.6013
8170,0.00191736,12.6015
8171,0.00199729,12.6012
8172,0.00143567,12.6013
8173,0.00223498,12.6012
8174,0.00185005,12.6008
8175,0.00135574,12.6009
8176,0.00213822,12.6011
8177,0.00180377,12.6012
8178,0.00176381,12.6008
8179,0.00196153,12.6011
8180,0.00165233,12.6009
8181,0.00174698,12.601
8182,0.00200991,12.6008
8183,0.00156609,12.6013
8184,0.00160395,12.6004
8185,0.00211087,12.6013
8186,0.00170912,12.6012
8187,0.00209194,12.6009
8188,0.00219922,12.6017
8189,0.00129264,12.6012
8190,0.00190894,12.6011
8191,0.00195943,12.6011
8192,0.00145881,12.6012
8193,0.00215084,12.6008
8194,0.0017596,12.6012
8195,0.00169019,12.6009
8196,0.00204356,12.6013
8197,0.00182691,12.6015
8198,0.00199729,12.6013
8199,0.00198888,12.6013
8200,0.00193629,12.6012
8201,0.00172595,12.6014
8202,0.00208563,12.6009
8203,0.00158291,12.6011
8204,0.00152402,12.6013
8205,0.00180798,12.6011
8206,0.00238011,12.6013
8207,0.00167967,12.6013
8208,0.00188581,12.6011
8209,0.00172595,12.6011
8210,0.00191105,12.6016
8211,0.00197626,12.6014
8212,0.00152402,12.6013
8213,0.00166915,12.6015
8214,0.00209615,12.6011
8215,0.0250214,12.6018
8216,0.181552,12.5977
8217,0.201981,12.6014
8218,0.187566,12.6011
8219,0.175145,12.6016
8220,0.16543,12.6009
8221,0.15742,12.6016
8222,0.1503,12.6012
8223,0.144023,12.6011
8224,0.138611,12.6008
8225,0.134099,12.6009
8226,0.129629,12.6014
8227,0.126005,12.6014
8228,0.122295,12.6015
8229,0.119766,12.6013
8230,0.116624,12.601
8231,0.113452,12.6017
8232,0.111712,12.602
8233,0.109222,12.6009
8234,0.106984,12.6015
8235,0.104948,12.6013
8236,0.103351,12.6014
8237,0.102285,12.601
8238,0.0998257,12.6013
8239,0.0991105,12.601
8240,0.0976002,12.6014
8241,0.0965338,12.6012
8242,0.0951098,12.6014
8243,0.0938709,12.6016
8244,0.0936963,12.6011
8245,0.0921313,12.6012
8246,0.0910964,12.6011
8247,0.0906926,12.6015
8248,0.0896682,12.6012
8249,0.0887448,12.6013
8250,0.0881159,12.6008
8251,0.0870389,12.6012
8252,0.0867508,12.6012
8253,0.086004,12.6012
8254,0.0855981,12.601
8255,0.0853667,12.6009
8256,0.0847609,12.6013
8257,0.084132,12.6011
8258,0.0839763,12.6014
8259,0.0830571,12.6007
8260,0.082708,12.6021
8261,0.0821842,12.6007
8262,0.082424,12.6017
8263,0.0814669,12.6011
8264,0.0811115,12.6008
8265,0.0813912,12.6008
8266,0.0806319,12.6015
8267,0.0802617,12.6013
8268,0.0802406,12.6006
8269,0.0804089,12.6009
8270,0.0794498,12.601
8271,0.0796643,12.601
8272,0.0797947,12.6013
8273,0.0789239,12.601
8274,0.0787998,12.6017
8275,0.0792625,12.6008
8276,0.0786252,12.6018
8277,0.0785137,12.6013
8278,0.0784065,12.6007
8279,0.0784675,12.6012
8280,0.0779795,12.6005
8281,0.0778995,12.6012
8282,0.078112,12.6016
8283,0.077645,12.6013
8284,0.0777691,12.601
8285,0.077401,12.6005
8286,0.0775167,12.6013
8287,0.0770855,12.601
8288,0.0772559,12.6014
8289,0.0771276,12.6013
8290,0.0771234,12.6013
8291,0.0769698,12.6007
8292,0.0770624,12.6012
8293,0.07677,12.6014
8294,0.0768899,12.6012
8295,0.0769362,12.6015
8296,0.0767153,12.6006
8297,0.0762841,12.6012
8298,0.0764503,12.6018
8299,0.0766017,12.6013
8300,0.0761221,12.6008
8301,0.0764082,12.6011
8302,0.0760611,12.6012
8303,0.0763493,12.6009
8304,0.0757919,12.6014
8305,0.076139,12.6009
8306,0.0760695,12.6015
8307,0.0756951,12.6009
8308,0.0760085,12.6013
8309,0.0762252,12.6017
8310,0.0757141,12.6012
8311,0.0757814,12.6012
8312,0.0760548,12.6011
8313,0.0754469,12.6011
8314,0.075834,12.6019
8315,0.0754196,12.6007
8316,0.075388,12.6017
8317,0.0754469,12.6014
8318,0.075895,12.6014
8319,0.0758802,12.6009
8320,0.0754848,12.601
8321,0.0753712,12.601
8322,0.0760527,12.6013
8323,0.0751083,12.6009
8324,0.0754701,12.6017
8325,0.0760022,12.6017
8326,0.0751482,12.6014
8327,0.0754259,12.6009
8328,0.0752997,12.6017
8329,0.0756468,12.6015
8330,0.0753312,12.601
8331,0.0751756,12.6016
8332,0.0753586,12.6013
8333,0.0753628,12.6008
8334,0.0754511,12.6014
8335,0.0752092,12.6009
8336,0.075144,12.6006
8337,0.0752681,12.6013
8338,0.0751945,12.6006
8339,0.0751651,12.6011
8340,0.075022,12.6012
8341,0.0753397,12.6011
8342,0.0752829,12.6018
8343,0.0752366,12.6015
8344,0.0752618,12.6014
8345,0.0753502,12.6012
8346,0.0750157,12.6014
8347,0.0752177,12.601
8348,0.0753922,12.6016
8349,0.0750094,12.601
8350,0.0752155,12.6015
8351,0.0750431,12.6016
8352,0.0747297,12.6008
8353,0.0753964,12.6013
8354,0.0751377,12.6015
8355,0.0751945,12.6012
8356,0.075022,12.6012
8357,0.0752555,12.601
8358,0.0750999,12.6012
8359,0.0749253,12.601
8360,0.0749652,12.6012
8361,0.0749232,12.601
8362,0.0752324,12.6009
8363,0.0749526,12.6013
8364,0.0750662,12.6015
8365,0.0751987,12.6011
8366,0.0744857,12.6005
8367,0.0751377,12.6011
8368,0.0748538,12.6009
8369,0.0752345,12.6012
8370,0.0748811,12.601
8371,0.0751966,12.6011
8372,0.0752744,12.6012
8373,0.0747507,12.6007
8374,0.0748958,12.6009
8375,0.0750431,12.6008
8376,0.0750262,12.6005
8377,0.0751672,12.6011
8378,0.0747717,12.6014
8379,0.0751819,12.6017
8380,0.0748433,12.601
8381,0.0752387,12.6011
8382,0.0748201,12.6003
8383,0.0747759,12.6012
8384,0.0749989,12.6014
8385,0.0748369,12.6011
8386,0.0751966,12.6015
8387,0.0748138,12.601
8388,0.0750936,12.6007
8389,0.0748327,12.601
8390,0.0750641,12.6015
8391,0.0753186,12.6018
8392,0.074675,12.601
8393,0.0748517,12.601
8394,0.0749695,12.601
8395,0.0749169,12.6017
8396,0.0750073,12.6009
8397,0.0749295,12.6016
8398,0.0749169,12.6009
8399,0.0747549,12.601
8400,0.074961,12.6013
8401,0.0750746,12.6015
8402,0.0745467,12.6012
8403,0.0750725,12.6016
8404,0.0750683,12.6011
8405,0.0747654,12.6007
8406,0.0746161,12.6018
8407,0.0751041,12.6015
8408,0.0748517,12.6017
8409,0.0746413,12.601
8410,0.0753039,12.6014
8411,0.0746581,12.6007
8412,0.0745824,12.6013
8413,0.0754217,12.6013
8414,0.0749547,12.601
8415,0.0746708,12.6013
8416,0.0750872,12.6012
8417,0.0750893,12.601
8418,0.0744205,12.6008
8419,0.0751062,12.6017
8420,0.075123,12.6008
8421,0.0747149,12.6013
8422,0.0749274,12.6013
8423,0.0751062,12.6012
8424,0.0748916,12.601
8425,0.0745614,12.6018
8426,0.0751125,12.6012
8427,0.0749505,12.6005
8428,0.0747002,12.6012
8429,0.0750578,12.6014
8430,0.0746897,12.6014
8431,0.0748264,12.6009
8432,0.0746098,12.6011
8433,0.0753144,12.6017
8434,0.0746035,12.601
8435,0.0745614,12.6015
8436,0.0751293,12.6011
8437,0.0748433,12.6014
8438,0.0748201,12.6012
8439,0.0749652,12.6011
8440,0.0752387,12.601
8441,0.0748264,12.6006
8442,0.0746392,12.6009
8443,0.0753607,12.6006
8444,0.074574,12.6014
8445,0.0749652,12.6005
8446,0.0748979,12.6011
8447,0.0748159,12.6011
8448,0.0746687,12.6014
8449,0.0752597,12.6007
8450,0.07498,12.6011
8451,0.0747086,12.6007
8452,0.075184,12.6013
8453,0.0746245,12.6013
8454,0.0749652,12.601
8455,0.0749421,12.6013
8456,0.0751293,12.6011
8457,0.0747549,12.6016
8458,0.0748306,12.6015
8459,0.0749716,12.6002
8460,0.0746855,12.6013
8461,0.0748159,12.6011
8462,0.0749484,12.6006
8463,0.0751062,12.6021
8464,0.0747612,12.6012
8465,0.0748348,12.6009
8466,0.0752765,12.6014
8467,0.0745298,12.601
8468,0.0750052,12.6009
8469,0.0746624,12.6022
8470,0.074919,12.6011
8471,0.075001,12.6008
8472,0.074818,12.6015
8473,0.0747654,12.6008
8474,0.074919,12.6018
8475,0.0747191,12.6013
8476,0.075102,12.6011
8477,0.0743216,12.6017
8478,0.0751041,12.6008
8479,0.0750389,12.6011
8480,0.0747339,12.6014
8481,0.07494,12.6011
8482,0.0748874,12.6014
8483,0.0749526,12.6013
8484,0.0748937,12.6007
8485,0.0747549,12.6016
8486,0.0747759,12.6012
8487,0.074595,12.6009
8488,0.0749085,12.6017
8489,0.0753018,12.6011
8490,0.0745635,12.6013
8491,0.074656,12.6009
8492,0.0749316,12.6008
8493,0.0751546,12.6013
8494,0.0743847,12.6012
8495,0.0750809,12.6008
8496,0.0745467,12.6017
8497,0.0750178,12.6018
8498,0.075102,12.6009
8499,0.0746371,12.6016
8500,0.0749358,12.6012
8501,0.074614,12.6009
8502,0.074778,12.6014
8503,0.0747486,12.6011
8504,0.0748433,12.6016
8505,0.0748012,12.6011
8506,0.0748664,12.601
8507,0.0746518,12.6014
8508,0.0750031,12.6012
8509,0.0751104,12.6018
8510,0.0748138,12.6012
8511,0.0749232,12.6009
8512,0.0747086,12.6016
8513,0.0746897,12.6012
8514,0.0750368,12.6012
8515,0.0750704,12.6013
8516,0.0746624,12.6011
8517,0.0747507,12.6008
8518,0.0748475,12.6014
8519,0.0744541,12.6012
8520,0.0750893,12.6005
8521,0.0751735,12.6014
8522,0.0747928,12.6012
8523,0.0748643,12.6008
8524,0.0750683,12.6012
8525,0.0745803,12.6013
8526,0.0749547,12.6011
8527,0.0748243,12.601
8528,0.0751272,12.6007
8529,0.0747444,12.6008
8530,0.0750767,12.6013
8531,0.0750851,12.6009
8532,0.0745172,12.6012
8533,0.0745614,12.6006
8534,0.0751209,12.6007
8535,0.0748769,12.6013
8536,0.0746687,12.6013
8537,0.0751924,12.6013
8538,0.0747254,12.6011
8539,0.0748727,12.6009
8540,0.0750347,12.601
8541,0.0750431,12.6016
8542,0.0745403,12.6008
8543,0.0749442,12.6014
8544,0.0747339,12.6012
8545,0.0747339,12.6009
8546,0.0747759,12.6014
8547,0.0750347,12.6012
8548,0.0746645,12.6012
8549,0.0748096,12.6014
8550,0.074797,12.6014
8551,0.0750557,12.6011
8552,0.0746981,12.6011
8553,0.0747444,12.6009
8554,0.0748243,12.601
8555,0.0744772,12.6005
8556,0.0749358,12.6012
8557,0.0747128,12.6013
8558,0.0747612,12.6012
8559,0.0744899,12.6009
8560,0.0751125,12.6016
8561,0.0746308,12.6008
8562,0.074961,12.601
8563,0.0750262,12.6012
8564,0.0749316,12.6014
8565,0.0744941,12.6016
8566,0.0750809,12.601
8567,0.0752282,12.6016
8568,0.074391,12.6011
8569,0.0748916,12.6011
8570,0.0748979,12.6008
8571,0.0747381,12.601
8572,0.0748096,12.6011
8573,0.0749021,12.6013
8574,0.0748496,12.6011
8575,0.075022,12.6011
8576,0.0749547,12.601
8577,0.075083,12.6013
8578,0.0744247,12.6007
8579,0.075041,12.6013
8580,0.0746813,12.6012
8581,0.0748874,12.6018
8582,0.0743658,12.6014
8583,0.0752618,12.6011
8584,0.074595,12.6014
8585,0.074858,12.6006
8586,0.0748685,12.6011
8587,0.0751083,12.6016
8588,0.074391,12.6015
8589,0.0750094,12.6015
8590,0.0747507,12.601
8591,0.0752071,12.6014
8592,0.074717,12.6009
8593,0.0744394,12.6009
8594,0.0748748,12.6009
8595,0.0745551,12.6007
8596,0.0750809,12.6006
8597,0.0746981,12.6012
8598,0.0749295,12.6012
8599,0.0750914,12.6011
8600,0.0752008,12.6014
8601,0.074656,12.6009
8602,0.0751945,12.601
8603,0.074818,12.6009
8604,0.0749232,12.6015
8605,0.0749148,12.6005
8606,0.0750326,12.6006
8607,0.0746624,12.601
8608,0.0747086,12.6011
8609,0.0751777,12.6014
8610,0.0746876,12.6009
8611,0.0745067,12.6011
8612,0.0747465,12.6013
8613,0.075224,12.6007
8614,0.0744941,12.6013
8615,0.0751524,12.6012
8616,0.0750326,12.6011
8617,0.0742332,12.6008
8618,0.0751966,12.6012
8619,0.074919,12.6011
8620,0.0749274,12.6015
8621,0.0746329,12.6011
8622,0.0749631,12.6
8623,0.07494,12.6008
8624,0.0746981,12.6012
8625,0.0749085,12.6011
8626,0.0746245,12.6011
8627,0.0748054,12.6013
8628,0.074858,12.6014
8629,0.0751251,12.6011
8630,0.0747486,12.6017
8631,0.0749547,12.6008
8632,0.0751125,12.601
8633,0.0745614,12.6014
8634,0.0748033,12.6012
8635,0.0749358,12.6012
8636,0.074595,12.6007
8637,0.0749021,12.6014
8638,0.074797,12.6022
8639,0.0749021,12.6011
8640,0.0747276,12.6017
8641,0.0748138,12.6007
8642,0.0750347,12.6012
8643,0.0745277,12.6011
8644,0.0750052,12.6008
8645,0.0749358,12.6014
8646,0.0746981,12.6009
8647,0.074757,12.6014
8648,0.0751588,12.6008
8649,0.0746897,12.6009
8650,0.0744457,12.6013
8651,0.0748706,12.6009
8652,0.0748748,12.6012
8653,0.0747402,12.6007
8654,0.0749547,12.6008
8655,0.0752219,12.6009
8656,0.074513,12.6011
8657,0.0745614,12.6013
8658,0.0750641,12.6019
8659,0.0747633,12.6007
8660,0.0746729,12.6014
8661,0.0750157,12.6008
8662,0.0748643,12.6016
8663,0.0746645,12.6014
8664,0.0747486,12.6011
8665,0.0747907,12.6014
8666,0.0750809,12.601
8667,0.0749526,12.6016
8668,0.0751041,12.6011
8669,0.0744331,12.6004
8670,0.0753081,12.601
8671,0.0748327,12.6004
8672,0.0749463,12.6009
8673,0.0750851,12.6011
8674,0.0746224,12.6011
8675,0.0750536,12.6012
8676,0.0741975,12.6015
8677,0.0750494,12.6005
8678,0.0748201,12.6016
8679,0.0750746,12.6011
8680,0.0749463,12.6006
8681,0.0746497,12.6015
8682,0.0750999,12.6008
8683,0.0745361,12.6005
8684,0.0752345,12.6009
8685,0.074492,12.6015
8686,0.0748937,12.6009
8687,0.0748643,12.6007
8688,0.0747928,12.6007
8689,0.0745803,12.6006
8690,0.0749274,12.6011
8691,0.0747107,12.6007
8692,0.0748496,12.6007
8693,0.074574,12.6008
8694,0.075062,12.6014
8695,0.0744962,12.6008
8696,0.0749568,12.6011
8697,0.0748075,12.6008
8698,0.0750241,12.6007
8699,0.0746602,12.6009
8700,0.0748727,12.6011
8701,0.0746203,12.6011
8702,0.0746119,12.6009
8703,0.0750115,12.6008
8704,0.0748264,12.6012
8705,0.0748327,12.6014
8706,0.0747991,12.6012
8707,0.0750157,12.6005
8708,0.0747928,12.6009
8709,0.0747717,12.6017
8710,0.0748979,12.6008
8711,0.0750136,12.6012
8712,0.0747843,12.6003
8713,0.0749148,12.6016
8714,0.0750052,12.6016
8715,0.0745403,12.6016
8716,0.0749169,12.6008
8717,0.0747886,12.6012
8718,0.0750872,12.6011
8719,0.0745971,12.6015
8720,0.0750683,12.6012
8721,0.0748096,12.6007
8722,0.0747949,12.6011
8723,0.0749253,12.6012
8724,0.0747949,12.6009
8725,0.0744899,12.6009
8726,0.0747865,12.6014
8727,0.0749842,12.6008
8728,0.0745551,12.6013
8729,0.0748201,12.6008
8730,0.0747212,12.6011
8731,0.0748622,12.6012
8732,0.074717,12.6014
8733,0.0750999,12.6007
8734,0.0750851,12.6005
8735,0.0745277,12.601
8736,0.0750157,12.6011
8737,0.0751419,12.6012
8738,0.0745677,12.6016
8739,0.0748348,12.6016
8740,0.0751293,12.6012
8741,0.0749253,12.6009
8742,0.0746897,12.6015
8743,0.0749989,12.6011
8744,0.0748096,12.6007
8745,0.0750073,12.6012
8746,0.0747907,12.6012
8747,0.0748117,12.6016
8748,0.074919,12.6013
8749,0.0746687,12.6007
8750,0.0747738,12.6013
8751,0.0748895,12.6011
8752,0.0749316,12.6013
8753,0.075163,12.6012
8754,0.074412,12.6012
8755,0.0747318,12.6013
8756,0.0748811,12.6014
8757,0.0749106,12.6013
8758,0.0747886,12.602
8759,0.074879,12.6013
8760,0.0747465,12.6009
8761,0.0748496,12.6019
8762,0.0747023,12.6007
8763,0.0747886,12.6012
8764,0.0747696,12.6004
8765,0.0750136,12.6012
8766,0.0746476,12.6016
8767,0.074513,12.6012
8768,0.0750851,12.6009
8769,0.0749337,12.6019
8770,0.074839,12.6012
8771,0.0745214,12.6016
8772,0.0751524,12.6009
8773,0.0745088,12.6012
8774,0.0747612,12.6005
8775,0.0750704,12.6014
8776,0.0747907,12.6006
8777,0.0747991,12.6011
8778,0.074614,12.6014
8779,0.0751272,12.6005
8780,0.0746666,12.6014
8781,0.0752913,12.6009
8782,0.0745151,12.6011
8783,0.0749169,12.6011
8784,0.0744162,12.6002
8785,0.0749968,12.6016
8786,0.0748706,12.6015
8787,0.0747486,12.6008
8788,0.0751609,12.6016
8789,0.0746371,12.6008
8790,0.0748832,12.6005
8791,0.0748411,12.6012
8792,0.0749547,12.6007
8793,0.0745803,12.601
8794,0.0748285,12.6018
